feed_title,feed_link,feed_description,feed_language,feed_pub_date,feed_last_build_date,feed_generator,item_title,item_link,item_description,item_pub_date,item_guid,item_author,item_category,podcast
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG012 Energieforschung,https://forschergeist.de/podcast/fg012-energieforschung/,"Unser zukünftiges Energiesystem stellt vielfältige Anforderungen an die Wissenschaft: Im Mittelpunkt der Forschung steht die Chemie als Grundlagenwissenschaft. Wir sprechen mit Ferdi Schüth, dem Chemiker und Leiter des Max-Planck-Instituts für Kohlenforschung in Mülheim an der Ruhr. Ferdi Schüth erhielt im vergangenen Jahr für seine Arbeiten den Carl-Friedrich-von-Weizsäcker-Preis des Stifterverbandes und der Leopoldina.",2015-06-08T07:00:51Z,podlove-2015-05-20t16:45:53+00:00-ea3fb247119cd34,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG011 Lehren und Lernen in digitalen Zeiten,https://forschergeist.de/podcast/fg011-lehren-und-lernen-in-digitalen-zeiten/,"Die Disruption in Wissenschaft und Wirtschaft, die durch die Verbreitung von Computern, die damit einhergehende Digitalisierung und die Ausbreitung des Internets fortgesetzt um sich greift, lässt manchen in Staunen und bisweilen auch in Hilflosigkeit zurück. Dem Wandel aktiv zu begegnen und für sich und andere produktiv anzunehmen, ist eine Aufgabe für alle.Wir sprechen mit Gunter Dueck, der als Mathematik-Professor und Manager in der Wirtschaft in den letzten dreißig Jahren viel Erfahrung mit diesen Kräften gesammelt hat und selbst immer versucht hat, sich dem Neuen nicht nur zu stellen, sondern es möglichst wirkmächtig in sein Leben, Denken und Schreiben einfließen zu lassen. Seine Schlussfolgerungen und Überzeugungen verdichtet er regelmäßig in vielbeachteten Büchern und Vorträgen über modernes Management, Bildungs- und Innovationsfragen.",2015-05-25T07:00:43Z,podlove-2015-05-20t12:36:56+00:00-b766a475553c59b,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG010 Wissenschaft im Dialog,https://forschergeist.de/podcast/fg010-wissenschaft-im-dialog/,"""Wissenschaft im Dialog"" (WiD) ist eine gemeinsame Initiative der führenden Wissenschaftsorganisationen in Deutschland, die sich in zahlreichen Projekten für die Wissenschaft und verbesserte Wissenschaftskommunikation engagiert. Dabei legt WiD großen Wert auf innovative Projekte, die Förderung und Integration von Jugendlichen und die Vernetzung von Wissenschaftlern wie auch Bürgern. Wir sprechen mit der Vorsitzenden des Lenkungsausschusses von WiD, der Meeresbiologin Antje Boetius.",2015-05-11T07:00:58Z,podlove-2015-05-10t23:46:06+00:00-4ec9545405ff997,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG009 Wirtschaftspolitischer Journalismus,https://forschergeist.de/podcast/fg009-wirtschaftspolitischer-journalismus/,"Raus aus der prallen journalistischen Praxis, rein in die Gremien-Universität. Henrik Müller hat diesen ungewöhnlichen Schritt gewagt: 2013 übernahm der damalige stellvertretende Chefredakteur des ""manager magazin"" den Lehrstuhl für wirtschaftspolitischen Journalismus am Institut für Journalistik der Technischen Universität Dortmund. Dort baut er seitdem die neuen Bachelor- und Master-Studiengänge für wirtschaftspolitischen Journalismus auf.Wie er diesen Wechsel zwischen den  Welten erlebt hat, was er seinen Studierenden vermitteln will und woran er forscht, erzählt der immer noch sehr umtriebige Autor (""Wirtschaftsirrtümer: 50 Denkfehler, die uns Kopf und Kragen kosten"") und Spiegel-Online-Kolumnist in dieser anregenden Episode. Dabei geht es darum, was Wirtschaftsjournalismus leisten soll und muss, was Studierende erst mühsam über Lobbyismus lernen müssen und was eigentlich ""gute Geschichten"" sind.",2015-03-24T09:00:47Z,podlove-2015-03-23t15:08:15+00:00-85f451a4986c220,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG008 Wirtschaftskriminalität,https://forschergeist.de/podcast/fg008-wirtschaftskriminalitaet/,"Die Erforschung von Methoden von Wirtschaftskriminalität, aber auch die damit verbundenen ethischen Fragen, sind die Ziele des Projekts von Michael Schermann und Matthias Uhl, das im Rahmen des Programms ""Fellowship Hochschullehre"" durch den Stifterverband gefördert wird. Im Gespräch mit Tim Pritlove erläutert Michael Schermann, wie er auf die Idee gekommen ist, diesen interessanten Bereich zu erforschen und welche Rolle dabei insbesondere der ""White Collar Hacking Contest"" spielt.",2015-03-02T13:39:50Z,podlove-2015-02-20t21:26:57+00:00-8ec5f3ec3fba19f,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG007 Die deutsche Sprache und die Wissenschaften,https://forschergeist.de/podcast/fg007-die-deutsche-sprache-und-die-wissenschaften/,"Immer wieder liest und hört man von Unmut über den Zustand der deutschen Sprache: Neue Rechtschreibregeln wurden eingeführt – und gleich wieder zurückgenommen. Das Deutsche verliere an internationaler Bedeutung. Englische Wörter überschwemmten den täglichen Sprachgebrauch. Kurz: das Selbstbild unserer Sprache scheint unschöne Risse bekommen zu haben. Peter Eisenberg sieht sprachliche Entwicklung jedoch ganz entspannt, Anglizismen machen ihm keine Angst.  Er ist ganz und gar nicht der Meinung, dass unsere Sprache verfällt, wie so oft behauptet wird. Im Gespräch mit Tim Pritlove gibt Eisenberg einen Überblick über die Stellung, die das Deutsche unter den Sprachen der Erde einnimmt. Außerdem geht es um Deutsch als Wissenschaftssprache und darum, wie Sprache das Denken formt und welche Bedeutung Sprachwissenschaften erlangt haben, weil man sich von ihnen erhofft, moderne Technologien zu verstehen.",2015-02-09T09:00:25Z,podlove-2015-01-22t16:49:10+00:00-0d35d7de26d6ec1,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG006 Die Bildung und das Web,https://forschergeist.de/podcast/fg006-die-bildung-und-das-web/,"Das Bildungssystem ist noch stark geprägt von einer Zeit, in der digitale Medien keine Rolle spielten. Der technologische Wandel der letzten Jahre hat sich entsprechend wenig niedergeschlagen. Dass eine Anpassung nötig ist, scheint unstrittig, über den Weg dahin gibt es viele Meinungen. Martin Lindner, ursprünglich Literaturwissenschaftler und aufgewachsen im und geprägt durch dieses alte Bildungssystem hat in der Zeit des Web 2.0 die Möglichkeiten des digitalen Lernens kennengelernt und sich auf den Weg gemacht, zu verstehen, welche Chancen die neuen digitalen Strukturen für die Bildung bieten.",2015-01-19T08:00:19Z,podlove-2015-01-18t22:58:54+00:00-a66d5df84247369,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG005 Wissenschaftskommunikation,https://forschergeist.de/podcast/fg005-wissenschaftskommunikation/,"Die fachliche Kompetenz und die eigene wissenschaftliche Leistung ist für Wissenschaftler die Basis der Arbeit, doch hängt auch sehr viel davon ab, wie man Motivation, Zwänge und Ergebnisse in das eigene Umfeld und in die Öffentlichkeit tragen kann. Damit gute Forschung nicht in der Bedeutungslosigkeit versickert, sollte eine solide Kommunikation Teil des eigenen Portfolios sein. Wir sprechen mit dem Träger des Communicator-Preises Onur Güntürkün über seinen eigenen Werdegang in die Forschung und die Bedeutung, die Kommunikation für die Zusammenarbeit mit anderen Wissenschaftlern, für die Rechtfertigung und Förderung seiner Projekte und den Diskurs mit der Öffentlichkeit und Gesellschaft hat.",2014-12-29T08:00:26Z,podlove-2014-11-07t14:14:27+00:00-8d4b26359969700,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG004 Talentförderung,https://forschergeist.de/podcast/fg004-talentfoerderung/,"Die Westfälische Hochschule hat eine feste Abteilung, die sich der Talentförderung widmet. Hierbei geht es aber nicht nur um die Förderung besonders begabter Studenten sondern um die aktive Förderung von Schülern, um später den Weg auf die Hochschule zu finden und dort erfolgreich studieren zu können. Suat Yilmaz wirkt in diesem Bereich auf vielen Ebenen und hat ihn aktiv mit aufgebaut. Im Gespräch mit Tim Pritlove berichtet er von den Notwendigkeiten und Chancen, die mit einer aktiven Förderungen und einem intensiven Talentscouting erreichen lassen.",2014-12-15T08:16:39Z,podlove-2014-10-29t10:58:01+00:00-e46a2494eeb5d1c,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG003 Autonomer Verkehr,https://forschergeist.de/podcast/fg003-autonomer-verkehr/,"Die heutige Fahrzeugtechnik schreitet schnell voran. Sensoren und neue Steuerungselektronik ermöglichen eine immer weitgehendere Kontrolle von Fahrzeugen und Autos erhalten zunehmend neue Automatiken, die die Systeme immer autonomer werden lassen.Ein vollautonomer Straßenverkehr ist zwar noch lange keine Realität, doch sind die damit verbundenen gesellschaftlichen Implikationen und moralisch-ethischen Fragestellungen schon heute relevant für die weitere Entwicklung und die Akzeptanz weiterer Techniken.Im Gespräch mit Tim Pritlove erläutert Barbara Lenz vom Projekt ""Villa Ladenburg"", das sich im Auftrag der Daimler und Benz Stiftung genau mit solchen Fragestellungen beschäftigt hat, welche Erkenntnisse sich heute in diesem Feld heute bereits gewinnen lassen und welche andere Fragestellungen sich daraus ergeben.",2014-12-01T08:10:26Z,podlove-2014-10-29t10:57:22+00:00-ce0e51244352015,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG002 Citizen Science,https://forschergeist.de/podcast/fg002-citizen-science/,"Das Wissenschaftssystem hat über Jahrhunderte seine heutige Form gefunden und findet sich in Zeiten hochverfügbarer Technologie und breiter Bildung der Gesellschafts einer interessanten Gemeinschaft von Amateurwissenschaftlern gegenüber. Unter dem Begriff Citizen Science sammelt sich das Engagement dieser Bürger und sucht Wege, das professionelle Wissenschaftssystem zu ergänzen und in Bereichen zu bereichern, wo ihm selbst Grenzen gesetzt sind.Wir sprechen mit dem Wissenschaftstheoretiker Peter Finke, Autor des Buches ""Citizen Science: Das unterschätzte Wissen der Laien"" und befragen ihn zu seinen Erkenntnissen und Erfahrungen aus seiner aktiven Zeit im wissenschaftlichen Betrieb und seinem eigenen Engagement in nicht-professionellen Forschungsbereichen.",2014-11-17T10:30:11Z,podlove-2014-10-29t10:56:42+00:00-864b78063ffb3bf,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG001 Geschichte der Wissenschaften,https://forschergeist.de/podcast/fg001-geschichte-der-wissenschaften/,"Forschergeist ist eine Serie von Gesprächen, die die Arbeit von Wissenschaftlern und das Wesen des Wissenschaftssystems näher bringen soll. Die erste offizielle Podcast-Folge spannt einen weiten Bogen und erzählt die Geschichte der Wissenschaft: Wer war eigentlich der erste Wissenschaftler? Und was unterscheidet die Forschung in der Antike und im Mittelalter von unserer heutigen? Annette Vogt vom Max-Planck-Instititut für Wissenschaftsgeschichte weiß die Antworten.",2014-11-03T08:00:42Z,podlove-2014-10-27t17:28:36+00:00-185a5af933e0732,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG000 Forschergeist,https://forschergeist.de/podcast/fg000-forschergeist/,"Forschergeist ist eine Gesprächsreihe über Bildung und Forschung heute und in der Zukunft, die als Podcast bereit gestellt wird. In diesem Podcast sprechen wir über Lehren, Lernen und Forschen und versuchen dabei, den Kern dessen auszuloten, was Forschergeist ausmacht: Neugier, Ausdauer, Mut.In dieser kurzen Vorstellungsfolge stellt Michael Sonnabend, Leiter der Öffentlichkeitsarbeit im Stifterverband, die Ziele und Aufgaben seiner Organisation und der dort vertretenen rund 600 Stiftungen vor. Und: Welche Ziele verfolgt der Stifterverband mit seinem neuen Podcast-Projekt?",2014-10-29T10:41:12Z,podlove-2014-10-27t17:28:01+00:00-2c145bbe2e323c6,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Raumzeit,https://raumzeit-podcast.de,Der Podcast mit Tim Pritlove über Raumfahrt und andere kosmische Angelegenheiten,de-DE,2021-12-12T05:00:00Z,2021-12-12T08:49:15Z,Podlove Podcast Publisher v3.7.0-beta5,RZ098 Geschichte der Europäischen Raumfahrt,https://raumzeit-podcast.de/2021/12/12/rz098-geschichte-der-europaeischen-raumfahrt/,"War Europa führend bei der Entwicklung der ersten Raketentechnik zu Beginn des 20. Jahrhunderts blutete sie in Folge des zweiten Weltkriegs nachhaltig aus und und brauchte ein paar Jahrzehnte, um die wieder auf die Füße zu kommen. Sinnbildlich für aber auch vorbildlich für den schwierigen Einigungsprozess Westeuropas fanden die großen europäischen Staaten nach einigen Mißerfolgen gegen Ende der Siebziger Jahre langsam zueinander und mit dem Erfolg des Ariane-Programms stieg auch die Bedeutung der Europäischen Raumfahrt im internationalen Vergleich und Wettbewerb stetig an. Heute ist die  ESA und die europäische Raumfahrtindustrie die am besten vernetzte Wissensschaftsstruktur der Welt und trägt besonders mit seinen Erdbeobachtungsprojekten erheblich zur Gesamtleistung der Raumfahrt bei.",2021-12-12T05:00:00Z,podlove-2021-12-03t11:36:16+00:00-c708d3dbcd82841,Metaebene Personal Media - Tim Pritlove,NA,raumzeit
Raumzeit,https://raumzeit-podcast.de,Der Podcast mit Tim Pritlove über Raumfahrt und andere kosmische Angelegenheiten,de-DE,2021-12-12T05:00:00Z,2021-12-12T08:49:15Z,Podlove Podcast Publisher v3.7.0-beta5,RZ097 Wettersatelliten,https://raumzeit-podcast.de/2021/11/21/rz097-wettersatelliten/,"Die europäische Organisation EUMETSAT ist der europäische Betreiber von Wettersatelliten und Datendienstleister für die Wetterdienste und die Wissenschaft. EUMETSAT steuert von seinem Stammsitz in Darmstadt die Flotte der Meteosat- und MetOp-Satelliten und ist im Rahmen des EU-Programms Copernicus auch Teil der europäischen Erdbeobachtungsmissionen. Wir sprechen über die Entwicklung der europäischen Wettersatelliten seit den 70er Jahren und die die heutige Flotte von EUMETSAT zur Beobachtung der Wetterlage, wie neue Systeme geplant und schrittweise eingeführt werden und welche zukünftigen Herausforderungen für die Wetterbeobachtung anstehen.",2021-11-21T10:00:00Z,podlove-2021-11-12t22:45:57+00:00-d7757e86d8e3f80,Metaebene Personal Media - Tim Pritlove,NA,raumzeit
Raumzeit,https://raumzeit-podcast.de,Der Podcast mit Tim Pritlove über Raumfahrt und andere kosmische Angelegenheiten,de-DE,2021-12-12T05:00:00Z,2021-12-12T08:49:15Z,Podlove Podcast Publisher v3.7.0-beta5,RZ096 Erdähnliche Exoplaneten,https://raumzeit-podcast.de/2021/11/07/rz096-erdaehnliche-exoplaneten/,"Exoplaneten sind eine der jüngsten wissenschaftlichen Disziplinen, doch beschleunigt sich die Zahl der Erkenntnisse durch zahlreiche erfolgreiche Deep Space Missionen und weiterer Forschung in diesem Bereich immer mehr. Nach der ersten Runde der reinen Detektion dieser fernen und schwer zu findenden Körper, geht jetzt auch die Suche nach Planeten los, die Gemeinsamkeiten mit der Erde aufweisen.",2021-11-07T09:00:00Z,podlove-2021-11-02t21:29:50+00:00-af2ae1479e30b97,Metaebene Personal Media - Tim Pritlove,NA,raumzeit
